"Prolific_ID","Participant.Device.Type","Trial.Number","Reaction.Time","Response","display","ImageStim","MusicStim","StimCued"
4862,"computer","56","543.600000000093","6","Pre","image34.jpg","Classical_6.mp3","Image"
4862,"computer","57","564.799999999814","5","Pre","image15.jpg","Cut_jazz_14.mp3","Image"
4849,"computer","4","1803.90000009537","1","Post","image34.jpg","Classical_1.mp3","Image"
4849,"computer","5","1946.69999980927","6","Post","image17.jpg","Classical_18.mp3","Image"
4849,"computer","6","2324.19999980927","2","Post","image35.jpg","Classical_4.mp3","Image"
4849,"computer","7","1990.09999990463","4","Post","image52.jpg","Cut_jazz_5.mp3","Both"
4849,"computer","8","3972.69999980927","3","Post","image4.jpg","Cut_jazz_1.mp3","Music"
4849,"computer","9","1539.30000019073","7","Post","image20.jpg","Classical_6.mp3","Image"
4849,"computer","10","1975.5","3","Post","image12.jpg","Cut_jazz_16.mp3","Music"
4849,"computer","11","12700.0999999046","4","Post","image4.jpg","Classical_19.mp3","Both"
4849,"computer","12","2084.90000009537","9","Post","image2.jpg","Classical_8.mp3","Both"
4849,"computer","13","2660.7000002861","6","Post","image14.jpg","Classical_18.mp3","Both"
4849,"computer","14","4676.80000019073","2","Post","image1.jpg","Cut_jazz_16.mp3","Image"
4849,"computer","15","1612.09999990463","1","Post","image5.jpg","Cut_jazz_10.mp3","Music"
4849,"computer","16","4757.90000009537","4","Post","image36.jpg","Cut_jazz_2.mp3","Both"
4849,"computer","17","2121.40000009537","8","Post","image14.jpg","Classical_15.mp3","Music"
4849,"computer","18","1994.09999990463","3","Post","image10.jpg","Cut_jazz_16.mp3","Both"
4849,"computer","19","1627.2999997139","9","Post","image20.jpg","Classical_8.mp3","Music"
4849,"computer","20","2710.19999980927","4","Post","image33.jpg","Classical_1.mp3","Music"
4849,"computer","21","2936","8","Post","image14.jpg","Classical_17.mp3","Image"
4849,"computer","22","1651.09999990463","6","Post","image35.jpg","Classical_2.mp3","Music"
4849,"computer","23","2697.5","7","Post","image39.jpg","Cut_jazz_1.mp3","Both"
4849,"computer","24","1513.09999990463","1","Post","image15.jpg","Classical_15.mp3","Image"
4849,"computer","25","1927.2999997139","7","Post","image12.jpg","Cut_jazz_14.mp3","Both"
4849,"computer","26","4041.90000009537","8","Post","image36.jpg","Classical_19.mp3","Music"
4849,"computer","27","1772.59999990463","9","Post","image3.jpg","Classical_7.mp3","Music"
4849,"computer","28","1414.09999990463","2","Post","image17.jpg","Classical_17.mp3","Music"
4849,"computer","29","2648","3","Post","image34.jpg","Classical_4.mp3","Music"
4849,"computer","30","2808.5","6","Post","image15.jpg","Classical_18.mp3","Music"
4849,"computer","31","2260.19999980927","9","Post","image12.jpg","Cut_jazz_19.mp3","Image"
4849,"computer","32","6222.10000038147","5","Post","image2.jpg","Classical_6.mp3","Music"
4849,"computer","33","1639.59999990463","4","Post","image3.jpg","Classical_8.mp3","Image"
4849,"computer","34","3739","4","Post","image52.jpg","Cut_jazz_7.mp3","Music"
4849,"computer","35","1256","2","Post","image10.jpg","Cut_jazz_14.mp3","Image"
4849,"computer","36","2466.7999997139","1","Post","image35.jpg","Classical_1.mp3","Both"
4849,"computer","37","2068.59999990463","4","Post","image1.jpg","Cut_jazz_14.mp3","Music"
4849,"computer","38","2912.90000009537","6","Post","image2.jpg","Classical_7.mp3","Image"
4849,"computer","39","2377.7000002861","8","Post","image39.jpg","Classical_19.mp3","Image"
4849,"computer","40","2679.39999961853","1","Post","image47.jpg","Cut_jazz_7.mp3","Image"
4849,"computer","41","1637.90000009537","2","Post","image39.jpg","Cut_jazz_2.mp3","Music"
4849,"computer","42","2675.10000038147","6","Post","image3.jpg","Classical_6.mp3","Both"
4849,"computer","43","5318.19999980927","5","Post","image52.jpg","Cut_jazz_10.mp3","Image"
4849,"computer","44","2699","1","Post","image33.jpg","Classical_4.mp3","Both"
4849,"computer","45","3710.09999990463","3","Post","image10.jpg","Cut_jazz_19.mp3","Music"
4849,"computer","46","2406.89999961853","4","Post","image5.jpg","Cut_jazz_7.mp3","Both"
4849,"computer","47","1665","2","Post","image1.jpg","Cut_jazz_19.mp3","Both"
4849,"computer","48","3088.30000019073","2","Post","image15.jpg","Classical_17.mp3","Both"
4849,"computer","49","1123.69999980927","1","Post","image47.jpg","Cut_jazz_10.mp3","Both"
4849,"computer","50","1254.30000019073","8","Post","image20.jpg","Classical_7.mp3","Both"
4849,"computer","51","2690.5","2","Post","image47.jpg","Cut_jazz_5.mp3","Music"
4849,"computer","52","2165.69999980927","1","Post","image34.jpg","Classical_2.mp3","Both"
4849,"computer","53","1161.59999990463","9","Post","image17.jpg","Classical_15.mp3","Both"
4849,"computer","54","2024.30000019073","2","Post","image33.jpg","Classical_2.mp3","Image"
4849,"computer","55","4723.2999997139","1","Post","image4.jpg","Cut_jazz_2.mp3","Image"
4849,"computer","56","4201.30000019073","5","Post","image5.jpg","Cut_jazz_5.mp3","Image"
4849,"computer","57","1587.30000019073","2","Post","image36.jpg","Cut_jazz_1.mp3","Image"
4849,"computer","4","5544.2999997139","8","Pre","image14.jpg","Cut_jazz_19.mp3","Both"
4849,"computer","5","7267.7000002861","7","Pre","image17.jpg","Cut_jazz_14.mp3","Both"
4849,"computer","6","2366.69999980927","8","Pre","image35.jpg","Classical_7.mp3","Music"
4849,"computer","7","1813.59999990463","2","Pre","image1.jpg","Cut_jazz_1.mp3","Image"
4849,"computer","8","2336.19999980927","9","Pre","image47.jpg","Classical_1.mp3","Music"
4849,"computer","9","1802.69999980927","6","Pre","image2.jpg","Classical_17.mp3","Image"
4849,"computer","10","1922.10000038147","1","Pre","image39.jpg","Cut_jazz_10.mp3","Music"
4849,"computer","11","5389.30000019073","4","Pre","image20.jpg","Classical_18.mp3","Music"
4849,"computer","12","2568.80000019073","7","Pre","image1.jpg","Classical_19.mp3","Music"
4849,"computer","13","6592","2","Pre","image4.jpg","Cut_jazz_10.mp3","Image"
4849,"computer","14","1318.5","1","Pre","image15.jpg","Cut_jazz_16.mp3","Both"
4849,"computer","15","1995.5","7","Pre","image5.jpg","Classical_1.mp3","Image"
4849,"computer","16","1706","3","Pre","image33.jpg","Classical_8.mp3","Both"
4849,"computer","17","3680.2999997139","2","Pre","image36.jpg","Cut_jazz_10.mp3","Both"
4849,"computer","18","5854.90000009537","7","Pre","image3.jpg","Classical_18.mp3","Image"
4849,"computer","19","1535.89999961853","1","Pre","image33.jpg","Classical_7.mp3","Image"
4849,"computer","20","4331.59999990463","3","Pre","image1.jpg","Cut_jazz_2.mp3","Both"
4849,"computer","21","3939.80000019073","4","Pre","image4.jpg","Cut_jazz_7.mp3","Music"
4849,"computer","22","1431.89999961853","6","Pre","image20.jpg","Classical_17.mp3","Both"
4849,"computer","23","1458.40000009537","1","Pre","image17.jpg","Cut_jazz_16.mp3","Music"
4849,"computer","24","1588","8","Pre","image20.jpg","Classical_15.mp3","Image"
4849,"computer","25","4290.80000019073","7","Pre","image14.jpg","Cut_jazz_14.mp3","Music"
4849,"computer","26","1569.69999980927","6","Pre","image2.jpg","Classical_15.mp3","Music"
4849,"computer","27","1162.59999990463","2","Pre","image36.jpg","Cut_jazz_7.mp3","Image"
4849,"computer","28","1771.30000019073","9","Pre","image14.jpg","Cut_jazz_16.mp3","Image"
4849,"computer","29","1256.69999980927","2","Pre","image33.jpg","Classical_6.mp3","Music"
4849,"computer","30","2106.59999990463","3","Pre","image5.jpg","Classical_4.mp3","Music"
4849,"computer","31","1749.80000019073","8","Pre","image17.jpg","Cut_jazz_19.mp3","Image"
4849,"computer","32","1993.2000002861","6","Pre","image2.jpg","Classical_18.mp3","Both"
4849,"computer","33","847.5","4","Pre","image52.jpg","Classical_4.mp3","Image"
4849,"computer","34","1464.59999990463","1","Pre","image10.jpg","Cut_jazz_1.mp3","Both"
4849,"computer","35","1192.7000002861","9","Pre","image12.jpg","Classical_19.mp3","Both"
4849,"computer","36","1271.5","2","Pre","image35.jpg","Classical_8.mp3","Image"
4849,"computer","37","712.5","2","Pre","image10.jpg","Cut_jazz_2.mp3","Music"
4849,"computer","38","1590.30000019073","5","Pre","image3.jpg","Classical_17.mp3","Music"
4849,"computer","39","1052.19999980927","1","Pre","image47.jpg","Classical_2.mp3","Image"
4849,"computer","40","704.199999809265","1","Pre","image35.jpg","Classical_6.mp3","Both"
4849,"computer","41","3153.5","4","Pre","image5.jpg","Classical_2.mp3","Both"
4849,"computer","42","1262.2999997139","2","Pre","image15.jpg","Cut_jazz_19.mp3","Music"
4849,"computer","43","3077.89999961853","7","Pre","image39.jpg","Cut_jazz_7.mp3","Both"
4849,"computer","44","3392.39999961853","2","Pre","image4.jpg","Cut_jazz_5.mp3","Both"
